sale_id,transaction_id,product_id,quantity,unit_price,unit_cost,discount_percent,reorder_level,region,customer_type,customer_name,payment_method,note,location_id
SAL000001,STRX000001,PRD0001,32,450,324,0,72,,,,,Online grocery dataset sales row; status=Discontinued; turnover=19,LOC001
SAL000894,STRX000894,PRD0894,53,650,468,0,36,,,,,Online grocery dataset sales row; status=Backordered; turnover=73,LOC004
SAL000895,STRX000895,PRD0895,41,500,360,0,98,,,,,Online grocery dataset sales row; status=Backordered; turnover=84,LOC005
SAL000896,STRX000896,PRD0896,29,900,648,0,99,,,,,Online grocery dataset sales row; status=Discontinued; turnover=54,LOC001
SAL000897,STRX000897,PRD0897,93,400,288,0,40,,,,,Online grocery dataset sales row; status=Active; turnover=48,LOC002
SAL000898,STRX000898,PRD0898,97,800,576,0,12,,,,,Online grocery dataset sales row; status=Active; turnover=92,LOC003
SAL000899,STRX000899,PRD0899,31,1200,864,0,56,,,,,Online grocery dataset sales row; status=Backordered; turnover=69,LOC004
SAL000900,STRX000900,PRD0900,51,650,468,0,20,,,,,Online grocery dataset sales row; status=Active; turnover=51,LOC005
SAL000901,STRX000901,PRD0901,92,2000,1440,0,42,,,,,Online grocery dataset sales row; status=Active; turnover=29,LOC001
SAL000902,STRX000902,PRD0902,93,475,342,0,44,,,,,Online grocery dataset sales row; status=Discontinued; turnover=19,LOC002
SAL000903,STRX000903,PRD0903,51,475,342,0,20,,,,,Online grocery dataset sales row; status=Backordered; turnover=23,LOC003
SAL000904,STRX000904,PRD0904,84,400,288,0,79,,,,,Online grocery dataset sales row; status=Backordered; turnover=62,LOC004
SAL000905,STRX000905,PRD0905,46,180,129,0,86,,,,,Online grocery dataset sales row; status=Discontinued; turnover=69,LOC005
SAL000906,STRX000906,PRD0906,75,2000,1440,0,43,,,,,Online grocery dataset sales row; status=Backordered; turnover=35,LOC001
SAL000907,STRX000907,PRD0907,34,500,360,0,91,,,,,Online grocery dataset sales row; status=Active; turnover=72,LOC002
SAL000908,STRX000908,PRD0908,96,1200,864,0,67,,,,,Online grocery dataset sales row; status=Discontinued; turnover=42,LOC003
SAL000909,STRX000909,PRD0909,89,180,129,0,94,,,,,Online grocery dataset sales row; status=Discontinued; turnover=100,LOC004
SAL000910,STRX000910,PRD0910,46,210,151,0,37,,,,,Online grocery dataset sales row; status=Active; turnover=46,LOC005
SAL000911,STRX000911,PRD0911,30,240,172,0,19,,,,,Online grocery dataset sales row; status=Active; turnover=49,LOC001
SAL000912,STRX000912,PRD0912,85,600,432,0,28,,,,,Online grocery dataset sales row; status=Backordered; turnover=6,LOC002
SAL000913,STRX000913,PRD0913,33,150,108,0,11,,,,,Online grocery dataset sales row; status=Discontinued; turnover=83,LOC003
SAL000914,STRX000914,PRD0914,85,600,432,0,78,,,,,Online grocery dataset sales row; status=Active; turnover=97,LOC004
SAL000915,STRX000915,PRD0915,52,275,198,0,100,,,,,Online grocery dataset sales row; status=Backordered; turnover=91,LOC005
SAL000916,STRX000916,PRD0916,39,470,338,0,88,,,,,Online grocery dataset sales row; status=Active; turnover=62,LOC001
SAL000917,STRX000917,PRD0917,36,200,144,0,70,,,,,Online grocery dataset sales row; status=Discontinued; turnover=10,LOC002
SAL000918,STRX000918,PRD0918,100,1200,864,0,100,,,,,Online grocery dataset sales row; status=Backordered; turnover=28,LOC003
SAL000919,STRX000919,PRD0919,35,250,180,0,56,,,,,Online grocery dataset sales row; status=Backordered; turnover=16,LOC004
SAL000920,STRX000920,PRD0920,83,550,396,0,22,,,,,Online grocery dataset sales row; status=Discontinued; turnover=25,LOC005
SAL000921,STRX000921,PRD0921,98,200,144,0,60,,,,,Online grocery dataset sales row; status=Active; turnover=13,LOC001
SAL000922,STRX000922,PRD0922,55,200,144,0,66,,,,,Online grocery dataset sales row; status=Backordered; turnover=74,LOC002
SAL000923,STRX000923,PRD0923,82,500,360,0,19,,,,,Online grocery dataset sales row; status=Discontinued; turnover=56,LOC003
SAL000924,STRX000924,PRD0924,34,900,648,0,91,,,,,Online grocery dataset sales row; status=Active; turnover=76,LOC004
SAL000925,STRX000925,PRD0925,95,100,72,0,92,,,,,Online grocery dataset sales row; status=Backordered; turnover=26,LOC005
SAL000926,STRX000926,PRD0926,50,500,360,0,69,,,,,Online grocery dataset sales row; status=Active; turnover=67,LOC001
SAL000927,STRX000927,PRD0927,21,400,288,0,15,,,,,Online grocery dataset sales row; status=Discontinued; turnover=29,LOC002
SAL000928,STRX000928,PRD0928,72,600,432,0,24,,,,,Online grocery dataset sales row; status=Backordered; turnover=88,LOC003
SAL000929,STRX000929,PRD0929,49,250,180,0,6,,,,,Online grocery dataset sales row; status=Active; turnover=77,LOC004
SAL000930,STRX000930,PRD0930,22,250,180,0,30,,,,,Online grocery dataset sales row; status=Active; turnover=81,LOC005
SAL000931,STRX000931,PRD0931,58,700,504,0,1,,,,,Online grocery dataset sales row; status=Active; turnover=61,LOC001
SAL000932,STRX000932,PRD0932,81,1000,720,0,51,,,,,Online grocery dataset sales row; status=Active; turnover=18,LOC002
SAL000933,STRX000933,PRD0933,98,250,180,0,24,,,,,Online grocery dataset sales row; status=Active; turnover=38,LOC003
SAL000934,STRX000934,PRD0934,63,350,252,0,58,,,,,Online grocery dataset sales row; status=Discontinued; turnover=28,LOC004
SAL000935,STRX000935,PRD0935,39,200,144,0,48,,,,,Online grocery dataset sales row; status=Active; turnover=57,LOC005
SAL000936,STRX000936,PRD0936,78,250,180,0,1,,,,,Online grocery dataset sales row; status=Discontinued; turnover=36,LOC001
SAL000937,STRX000937,PRD0937,92,625,450,0,23,,,,,Online grocery dataset sales row; status=Active; turnover=78,LOC002
SAL000938,STRX000938,PRD0938,36,475,342,0,39,,,,,Online grocery dataset sales row; status=Active; turnover=54,LOC003
SAL000939,STRX000939,PRD0939,44,250,180,0,67,,,,,Online grocery dataset sales row; status=Discontinued; turnover=72,LOC004
SAL000940,STRX000940,PRD0940,45,350,252,0,37,,,,,Online grocery dataset sales row; status=Backordered; turnover=88,LOC005
SAL000941,STRX000941,PRD0941,74,200,144,0,28,,,,,Online grocery dataset sales row; status=Active; turnover=50,LOC001
SAL000942,STRX000942,PRD0942,20,145,104,0,2,,,,,Online grocery dataset sales row; status=Backordered; turnover=70,LOC002
SAL000943,STRX000943,PRD0943,67,250,180,0,88,,,,,Online grocery dataset sales row; status=Backordered; turnover=94,LOC003
SAL000944,STRX000944,PRD0944,58,200,144,0,54,,,,,Online grocery dataset sales row; status=Backordered; turnover=63,LOC004
SAL000945,STRX000945,PRD0945,74,180,129,0,63,,,,,Online grocery dataset sales row; status=Active; turnover=31,LOC005
SAL000946,STRX000946,PRD0946,69,1200,864,0,54,,,,,Online grocery dataset sales row; status=Backordered; turnover=79,LOC001
SAL000947,STRX000947,PRD0947,38,450,324,0,96,,,,,Online grocery dataset sales row; status=Discontinued; turnover=96,LOC002
SAL000948,STRX000948,PRD0948,28,250,180,0,40,,,,,Online grocery dataset sales row; status=Active; turnover=98,LOC003
SAL000949,STRX000949,PRD0949,44,450,324,0,18,,,,,Online grocery dataset sales row; status=Discontinued; turnover=49,LOC004
SAL000950,STRX000950,PRD0950,82,230,165,0,32,,,,,Online grocery dataset sales row; status=Active; turnover=98,LOC005
SAL000951,STRX000951,PRD0951,85,400,288,0,78,,,,,Online grocery dataset sales row; status=Discontinued; turnover=30,LOC001
SAL000952,STRX000952,PRD0952,41,250,180,0,91,,,,,Online grocery dataset sales row; status=Discontinued; turnover=77,LOC002
SAL000953,STRX000953,PRD0953,41,350,252,0,92,,,,,Online grocery dataset sales row; status=Active; turnover=61,LOC003
SAL000954,STRX000954,PRD0954,79,400,288,0,25,,,,,Online grocery dataset sales row; status=Active; turnover=30,LOC004
SAL000955,STRX000955,PRD0955,48,500,360,0,39,,,,,Online grocery dataset sales row; status=Active; turnover=18,LOC005
SAL000956,STRX000956,PRD0956,22,1800,1296,0,24,,,,,Online grocery dataset sales row; status=Active; turnover=34,LOC001
SAL000957,STRX000957,PRD0957,31,252,181,0,17,,,,,Online grocery dataset sales row; status=Active; turnover=29,LOC002
SAL000958,STRX000958,PRD0958,26,150,108,0,81,,,,,Online grocery dataset sales row; status=Discontinued; turnover=76,LOC003
SAL000959,STRX000959,PRD0959,97,200,144,0,1,,,,,Online grocery dataset sales row; status=Active; turnover=95,LOC004
SAL000960,STRX000960,PRD0960,61,250,180,0,1,,,,,Online grocery dataset sales row; status=Discontinued; turnover=84,LOC005
SAL000961,STRX000961,PRD0961,56,325,234,0,55,,,,,Online grocery dataset sales row; status=Backordered; turnover=72,LOC001
SAL000962,STRX000962,PRD0962,37,445,320,0,13,,,,,Online grocery dataset sales row; status=Backordered; turnover=4,LOC002
SAL000963,STRX000963,PRD0963,23,400,288,0,39,,,,,Online grocery dataset sales row; status=Backordered; turnover=85,LOC003
SAL000964,STRX000964,PRD0964,67,20,14,0,62,,,,,Online grocery dataset sales row; status=Active; turnover=17,LOC004
SAL000965,STRX000965,PRD0965,43,120,86,0,69,,,,,Online grocery dataset sales row; status=Active; turnover=96,LOC005
SAL000966,STRX000966,PRD0966,97,200,144,0,4,,,,,Online grocery dataset sales row; status=Backordered; turnover=24,LOC001
SAL000967,STRX000967,PRD0967,68,300,216,0,77,,,,,Online grocery dataset sales row; status=Active; turnover=46,LOC002
SAL000968,STRX000968,PRD0968,94,20,14,0,35,,,,,Online grocery dataset sales row; status=Discontinued; turnover=68,LOC003
SAL000969,STRX000969,PRD0969,69,1000,720,0,91,,,,,Online grocery dataset sales row; status=Discontinued; turnover=80,LOC004
SAL000970,STRX000970,PRD0970,66,350,252,0,46,,,,,Online grocery dataset sales row; status=Discontinued; turnover=84,LOC005
SAL000971,STRX000971,PRD0971,70,400,288,0,56,,,,,Online grocery dataset sales row; status=Discontinued; turnover=39,LOC001
SAL000972,STRX000972,PRD0972,86,300,216,0,52,,,,,Online grocery dataset sales row; status=Backordered; turnover=70,LOC002
SAL000973,STRX000973,PRD0973,30,900,648,0,77,,,,,Online grocery dataset sales row; status=Active; turnover=84,LOC003
SAL000974,STRX000974,PRD0974,71,2000,1440,0,67,,,,,Online grocery dataset sales row; status=Discontinued; turnover=94,LOC004
SAL000975,STRX000975,PRD0975,52,200,144,0,82,,,,,Online grocery dataset sales row; status=Discontinued; turnover=47,LOC005
SAL000976,STRX000976,PRD0976,22,300,216,0,52,,,,,Online grocery dataset sales row; status=Backordered; turnover=90,LOC001
SAL000977,STRX000977,PRD0977,25,800,576,0,66,,,,,Online grocery dataset sales row; status=Discontinued; turnover=52,LOC002
SAL000978,STRX000978,PRD0978,100,190,136,0,75,,,,,Online grocery dataset sales row; status=Backordered; turnover=84,LOC003
SAL000979,STRX000979,PRD0979,99,1000,720,0,89,,,,,Online grocery dataset sales row; status=Discontinued; turnover=1,LOC004
SAL000980,STRX000980,PRD0980,85,700,504,0,61,,,,,Online grocery dataset sales row; status=Backordered; turnover=79,LOC005
SAL000981,STRX000981,PRD0981,31,475,342,0,36,,,,,Online grocery dataset sales row; status=Discontinued; turnover=25,LOC001
SAL000982,STRX000982,PRD0982,60,450,324,0,60,,,,,Online grocery dataset sales row; status=Discontinued; turnover=63,LOC002
SAL000983,STRX000983,PRD0983,35,1200,864,0,67,,,,,Online grocery dataset sales row; status=Discontinued; turnover=24,LOC003
SAL000984,STRX000984,PRD0984,95,240,172,0,34,,,,,Online grocery dataset sales row; status=Active; turnover=63,LOC004
SAL000985,STRX000985,PRD0985,54,450,324,0,30,,,,,Online grocery dataset sales row; status=Active; turnover=29,LOC005
SAL000986,STRX000986,PRD0986,58,250,180,0,78,,,,,Online grocery dataset sales row; status=Active; turnover=21,LOC001
SAL000987,STRX000987,PRD0987,95,900,648,0,9,,,,,Online grocery dataset sales row; status=Active; turnover=63,LOC002
SAL000988,STRX000988,PRD0988,98,90,64,0,90,,,,,Online grocery dataset sales row; status=Active; turnover=71,LOC003
SAL000989,STRX000989,PRD0989,22,1000,720,0,48,,,,,Online grocery dataset sales row; status=Active; turnover=78,LOC004
SAL000990,STRX000990,PRD0990,91,450,324,0,28,,,,,Online grocery dataset sales row; status=Discontinued; turnover=73,LOC005
